,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date
265,2021,12,18,3,55,140.0,8.2,23.0,22.0,3.5,2021-12-18 03:55:00
266,2021,12,18,3,35,140.0,8.2,23.0,22.0,3.5,2021-12-18 03:35:00
267,2021,12,18,3,15,140.0,8.2,23.0,23.0,2.6,2021-12-18 03:15:00
268,2021,12,18,2,55,150.0,6.2,23.0,22.0,3.5,2021-12-18 02:55:00
269,2021,12,18,2,35,140.0,6.7,23.0,22.0,5.2,2021-12-18 02:35:00
270,2021,12,18,2,15,140.0,6.7,23.0,22.0,7.8,2021-12-18 02:15:00
271,2021,12,18,1,55,150.0,6.7,23.0,22.0,7.8,2021-12-18 01:55:00
272,2021,12,18,1,35,140.0,6.7,23.0,22.0,3.5,2021-12-18 01:35:00
273,2021,12,18,1,15,140.0,7.2,23.0,22.0,3.5,2021-12-18 01:15:00
274,2021,12,18,0,55,140.0,7.7,23.0,22.0,3.5,2021-12-18 00:55:00
275,2021,12,18,0,35,140.0,7.2,23.0,22.0,3.5,2021-12-18 00:35:00
276,2021,12,18,0,15,140.0,7.7,23.0,22.0,3.5,2021-12-18 00:15:00
277,2021,12,17,23,55,140.0,7.2,23.0,22.0,3.5,2021-12-17 23:55:00
278,2021,12,17,23,35,140.0,6.7,23.0,22.0,3.5,2021-12-17 23:35:00
279,2021,12,17,23,15,150.0,6.2,23.0,22.0,2.6,2021-12-17 23:15:00
280,2021,12,17,22,55,140.0,6.7,23.0,22.0,3.5,2021-12-17 22:55:00
281,2021,12,17,22,35,150.0,6.7,23.0,22.0,3.5,2021-12-17 22:35:00
282,2021,12,17,22,15,150.0,6.7,23.0,22.0,3.5,2021-12-17 22:15:00
283,2021,12,17,21,55,150.0,6.7,23.0,22.0,5.2,2021-12-17 21:55:00
284,2021,12,17,21,35,150.0,6.7,23.0,22.0,5.2,2021-12-17 21:35:00
285,2021,12,17,21,15,150.0,7.2,23.0,22.0,4.3,2021-12-17 21:15:00
286,2021,12,17,20,55,140.0,6.7,23.0,22.0,2.6,2021-12-17 20:55:00
287,2021,12,17,20,35,150.0,7.7,23.0,22.0,6.1,2021-12-17 20:35:00
288,2021,12,17,20,15,140.0,7.7,23.0,22.0,7.0,2021-12-17 20:15:00
289,2021,12,17,19,55,140.0,6.7,23.0,22.0,7.8,2021-12-17 19:55:00
290,2021,12,17,19,35,140.0,6.7,23.0,22.0,4.3,2021-12-17 19:35:00
291,2021,12,17,19,15,150.0,6.7,23.0,22.0,3.5,2021-12-17 19:15:00
292,2021,12,17,18,55,140.0,7.7,23.0,22.0,3.5,2021-12-17 18:55:00
293,2021,12,17,18,35,140.0,6.7,23.0,21.0,7.8,2021-12-17 18:35:00
294,2021,12,17,18,15,150.0,7.7,23.0,22.0,6.1,2021-12-17 18:15:00
295,2021,12,17,17,55,140.0,7.7,23.0,21.0,6.1,2021-12-17 17:55:00
296,2021,12,17,17,35,140.0,8.2,23.0,21.0,7.8,2021-12-17 17:35:00
297,2021,12,17,17,15,140.0,10.3,23.0,21.0,8.7,2021-12-17 17:15:00
298,2021,12,17,16,55,140.0,9.3,23.0,21.0,8.7,2021-12-17 16:55:00
299,2021,12,17,16,35,150.0,9.3,23.0,21.0,8.7,2021-12-17 16:35:00
300,2021,12,17,16,15,140.0,9.8,23.0,20.0,8.7,2021-12-17 16:15:00
301,2021,12,17,15,55,150.0,9.8,23.0,20.0,8.7,2021-12-17 15:55:00
302,2021,12,17,15,35,150.0,8.8,23.0,20.0,8.7,2021-12-17 15:35:00
303,2021,12,17,15,15,150.0,11.3,23.0,20.0,8.7,2021-12-17 15:15:00
304,2021,12,17,14,55,150.0,11.8,23.0,21.0,5.2,2021-12-17 14:55:00
305,2021,12,17,14,35,140.0,9.8,22.0,21.0,6.1,2021-12-17 14:35:00
306,2021,12,17,14,15,140.0,8.2,22.0,20.0,7.8,2021-12-17 14:15:00
307,2021,12,17,13,55,130.0,6.7,23.0,22.0,7.0,2021-12-17 13:55:00
308,2021,12,17,13,35,140.0,7.7,23.0,22.0,6.1,2021-12-17 13:35:00
309,2021,12,17,13,15,150.0,5.7,23.0,22.0,7.8,2021-12-17 13:15:00
310,2021,12,17,12,55,110.0,6.7,22.0,21.0,6.1,2021-12-17 12:55:00
311,2021,12,17,12,35,130.0,8.2,22.0,21.0,1.1,2021-12-17 12:35:00
312,2021,12,17,12,15,130.0,10.8,22.0,21.0,0.9,2021-12-17 12:15:00
313,2021,12,17,11,55,120.0,10.3,23.0,22.0,4.3,2021-12-17 11:55:00
314,2021,12,17,11,35,130.0,7.7,23.0,21.0,1.1,2021-12-17 11:35:00
315,2021,12,17,11,15,100.0,8.2,23.0,22.0,4.3,2021-12-17 11:15:00
316,2021,12,17,10,55,110.0,9.3,23.0,22.0,6.1,2021-12-17 10:55:00
317,2021,12,17,10,35,100.0,8.8,23.0,22.0,6.1,2021-12-17 10:35:00
318,2021,12,17,10,15,100.0,9.3,23.0,22.0,5.2,2021-12-17 10:15:00
319,2021,12,17,9,55,110.0,8.2,23.0,22.0,5.2,2021-12-17 09:55:00
320,2021,12,17,9,35,110.0,8.2,23.0,22.0,6.1,2021-12-17 09:35:00
321,2021,12,17,9,15,100.0,8.2,23.0,22.0,6.1,2021-12-17 09:15:00
322,2021,12,17,8,55,100.0,8.2,23.0,22.0,6.1,2021-12-17 08:55:00
323,2021,12,17,8,35,110.0,7.2,23.0,22.0,7.8,2021-12-17 08:35:00
324,2021,12,17,8,15,90.0,6.7,23.0,22.0,8.7,2021-12-17 08:15:00
325,2021,12,17,7,55,90.0,7.2,23.0,22.0,8.7,2021-12-17 07:55:00
326,2021,12,17,7,35,100.0,6.7,23.0,22.0,8.7,2021-12-17 07:35:00
327,2021,12,17,7,15,90.0,6.7,23.0,21.0,8.7,2021-12-17 07:15:00
328,2021,12,17,6,55,100.0,7.2,23.0,21.0,8.7,2021-12-17 06:55:00
329,2021,12,17,6,35,90.0,6.2,23.0,22.0,8.7,2021-12-17 06:35:00
330,2021,12,17,6,15,90.0,6.2,23.0,22.0,8.7,2021-12-17 06:15:00
331,2021,12,17,5,55,90.0,6.2,23.0,22.0,8.7,2021-12-17 05:55:00
332,2021,12,17,5,35,100.0,6.2,23.0,21.0,8.7,2021-12-17 05:35:00
333,2021,12,17,5,15,100.0,7.2,23.0,21.0,8.7,2021-12-17 05:15:00
334,2021,12,17,4,55,90.0,6.7,23.0,21.0,8.7,2021-12-17 04:55:00
335,2021,12,17,4,35,90.0,6.7,23.0,21.0,8.7,2021-12-17 04:35:00
336,2021,12,17,4,15,100.0,8.2,23.0,21.0,8.7,2021-12-17 04:15:00
337,2021,12,17,3,55,90.0,7.2,23.0,21.0,8.7,2021-12-17 03:55:00
338,2021,12,17,3,35,80.0,7.7,23.0,21.0,8.7,2021-12-17 03:35:00
339,2021,12,17,3,15,80.0,7.2,23.0,21.0,8.7,2021-12-17 03:15:00
340,2021,12,17,2,55,80.0,6.2,23.0,21.0,8.7,2021-12-17 02:55:00
341,2021,12,17,2,35,70.0,6.7,23.0,21.0,8.7,2021-12-17 02:35:00
342,2021,12,17,2,15,80.0,6.7,23.0,21.0,8.7,2021-12-17 02:15:00
343,2021,12,17,1,55,90.0,6.7,23.0,21.0,8.7,2021-12-17 01:55:00
344,2021,12,17,1,35,80.0,6.7,23.0,21.0,8.7,2021-12-17 01:35:00
345,2021,12,17,1,15,80.0,6.7,23.0,21.0,8.7,2021-12-17 01:15:00
346,2021,12,17,0,55,80.0,6.7,23.0,21.0,8.7,2021-12-17 00:55:00
347,2021,12,17,0,35,80.0,6.2,23.0,21.0,8.7,2021-12-17 00:35:00
348,2021,12,17,0,15,70.0,5.7,23.0,21.0,8.7,2021-12-17 00:15:00
349,2021,12,16,23,55,70.0,5.1,23.0,21.0,8.7,2021-12-16 23:55:00
350,2021,12,16,23,35,80.0,5.7,23.0,21.0,8.7,2021-12-16 23:35:00
351,2021,12,16,23,15,80.0,5.7,23.0,21.0,8.7,2021-12-16 23:15:00
352,2021,12,16,22,55,90.0,5.7,23.0,21.0,8.7,2021-12-16 22:55:00
353,2021,12,16,22,35,90.0,5.7,23.0,20.0,8.7,2021-12-16 22:35:00
354,2021,12,16,22,15,70.0,5.7,23.0,21.0,8.7,2021-12-16 22:15:00
355,2021,12,16,21,55,70.0,5.7,23.0,21.0,8.7,2021-12-16 21:55:00
356,2021,12,16,21,35,70.0,5.1,23.0,21.0,8.7,2021-12-16 21:35:00
357,2021,12,16,21,15,70.0,4.6,23.0,21.0,8.7,2021-12-16 21:15:00
358,2021,12,16,20,55,70.0,4.1,23.0,20.0,8.7,2021-12-16 20:55:00
359,2021,12,16,20,35,80.0,4.1,23.0,20.0,8.7,2021-12-16 20:35:00
360,2021,12,16,20,15,80.0,4.1,23.0,21.0,8.7,2021-12-16 20:15:00
361,2021,12,16,19,55,90.0,3.6,23.0,20.0,8.7,2021-12-16 19:55:00
362,2021,12,16,19,35,110.0,2.6,23.0,20.0,8.7,2021-12-16 19:35:00
363,2021,12,16,19,15,60.0,2.6,23.0,20.0,8.7,2021-12-16 19:15:00
364,2021,12,16,18,55,70.0,2.1,23.0,20.0,8.7,2021-12-16 18:55:00
365,2021,12,16,18,35,90.0,2.6,23.0,20.0,8.7,2021-12-16 18:35:00
366,2021,12,16,18,15,120.0,3.6,23.0,20.0,8.7,2021-12-16 18:15:00
367,2021,12,16,17,55,140.0,3.1,23.0,20.0,8.7,2021-12-16 17:55:00
368,2021,12,16,17,35,130.0,3.6,23.0,20.0,8.7,2021-12-16 17:35:00
369,2021,12,16,17,15,120.0,4.1,23.0,20.0,8.7,2021-12-16 17:15:00
370,2021,12,16,16,55,120.0,4.6,23.0,20.0,8.7,2021-12-16 16:55:00
371,2021,12,16,16,35,130.0,4.1,23.0,19.0,8.7,2021-12-16 16:35:00
372,2021,12,16,16,15,130.0,4.6,23.0,19.0,8.7,2021-12-16 16:15:00
373,2021,12,16,15,55,130.0,5.1,23.0,19.0,8.7,2021-12-16 15:55:00
374,2021,12,16,15,35,130.0,5.7,23.0,20.0,8.7,2021-12-16 15:35:00
375,2021,12,16,15,15,130.0,5.7,23.0,20.0,8.7,2021-12-16 15:15:00
376,2021,12,16,14,55,130.0,4.1,23.0,19.0,8.7,2021-12-16 14:55:00
377,2021,12,16,14,35,140.0,4.6,23.0,19.0,8.7,2021-12-16 14:35:00
378,2021,12,16,14,15,140.0,5.1,23.0,19.0,8.7,2021-12-16 14:15:00
379,2021,12,16,13,55,130.0,6.2,23.0,20.0,8.7,2021-12-16 13:55:00
380,2021,12,16,13,35,120.0,6.7,23.0,20.0,8.7,2021-12-16 13:35:00
381,2021,12,16,13,15,130.0,5.1,23.0,20.0,8.7,2021-12-16 13:15:00
382,2021,12,16,12,55,130.0,5.1,23.0,19.0,8.7,2021-12-16 12:55:00
383,2021,12,16,12,35,130.0,5.7,23.0,19.0,8.7,2021-12-16 12:35:00
384,2021,12,16,12,15,140.0,6.7,23.0,19.0,8.7,2021-12-16 12:15:00
385,2021,12,16,11,55,130.0,6.2,23.0,19.0,8.7,2021-12-16 11:55:00
386,2021,12,16,11,35,140.0,5.1,22.0,19.0,8.7,2021-12-16 11:35:00
387,2021,12,16,11,15,140.0,5.1,22.0,19.0,8.7,2021-12-16 11:15:00
388,2021,12,16,10,55,140.0,5.7,22.0,19.0,8.7,2021-12-16 10:55:00
389,2021,12,16,10,35,140.0,6.2,23.0,19.0,8.7,2021-12-16 10:35:00
390,2021,12,16,10,15,130.0,6.7,23.0,18.0,8.7,2021-12-16 10:15:00
391,2021,12,16,9,55,140.0,5.7,22.0,19.0,8.7,2021-12-16 09:55:00
392,2021,12,16,9,35,130.0,6.7,22.0,19.0,8.7,2021-12-16 09:35:00
393,2021,12,16,9,15,130.0,7.2,22.0,19.0,8.7,2021-12-16 09:15:00
394,2021,12,16,8,55,130.0,6.7,22.0,18.0,8.7,2021-12-16 08:55:00
395,2021,12,16,8,35,130.0,7.2,22.0,18.0,8.7,2021-12-16 08:35:00
396,2021,12,16,8,15,130.0,8.2,22.0,18.0,8.7,2021-12-16 08:15:00
397,2021,12,16,7,55,130.0,7.2,22.0,19.0,8.7,2021-12-16 07:55:00
398,2021,12,16,7,35,120.0,8.8,22.0,19.0,8.7,2021-12-16 07:35:00
399,2021,12,16,7,15,120.0,9.3,22.0,19.0,8.7,2021-12-16 07:15:00
400,2021,12,16,6,55,120.0,8.8,22.0,19.0,8.7,2021-12-16 06:55:00
401,2021,12,16,6,35,120.0,8.8,22.0,19.0,8.7,2021-12-16 06:35:00
402,2021,12,16,6,15,120.0,9.3,22.0,19.0,8.7,2021-12-16 06:15:00
403,2021,12,16,5,55,130.0,9.3,22.0,19.0,8.7,2021-12-16 05:55:00
404,2021,12,16,5,35,130.0,9.3,22.0,19.0,8.7,2021-12-16 05:35:00
405,2021,12,16,5,15,120.0,8.8,22.0,19.0,8.7,2021-12-16 05:15:00
406,2021,12,16,4,55,130.0,8.8,22.0,19.0,8.7,2021-12-16 04:55:00
407,2021,12,16,4,35,130.0,9.3,22.0,19.0,8.7,2021-12-16 04:35:00
408,2021,12,16,4,15,120.0,9.8,22.0,19.0,8.7,2021-12-16 04:15:00
409,2021,12,16,3,55,130.0,9.8,22.0,19.0,8.7,2021-12-16 03:55:00
410,2021,12,16,3,35,120.0,9.8,22.0,19.0,8.7,2021-12-16 03:35:00
411,2021,12,16,3,15,120.0,8.8,22.0,19.0,8.7,2021-12-16 03:15:00
412,2021,12,16,2,55,120.0,8.8,22.0,19.0,8.7,2021-12-16 02:55:00
413,2021,12,16,2,35,120.0,8.8,22.0,19.0,8.7,2021-12-16 02:35:00
414,2021,12,16,2,15,110.0,8.2,22.0,19.0,7.0,2021-12-16 02:15:00
415,2021,12,16,1,55,100.0,9.3,22.0,19.0,8.7,2021-12-16 01:55:00
416,2021,12,16,1,35,110.0,8.2,23.0,19.0,8.7,2021-12-16 01:35:00
417,2021,12,16,1,15,120.0,7.7,23.0,19.0,8.7,2021-12-16 01:15:00
418,2021,12,16,0,55,130.0,7.2,22.0,19.0,8.7,2021-12-16 00:55:00
419,2021,12,16,0,35,120.0,7.7,23.0,19.0,8.7,2021-12-16 00:35:00
420,2021,12,16,0,15,130.0,7.7,23.0,19.0,8.7,2021-12-16 00:15:00
421,2021,12,15,23,55,110.0,7.7,23.0,19.0,8.7,2021-12-15 23:55:00
422,2021,12,15,23,35,110.0,8.2,23.0,19.0,8.7,2021-12-15 23:35:00
423,2021,12,15,23,15,110.0,8.8,22.0,19.0,8.7,2021-12-15 23:15:00
424,2021,12,15,22,55,110.0,8.8,22.0,19.0,8.7,2021-12-15 22:55:00
425,2021,12,15,22,35,120.0,8.8,22.0,19.0,8.7,2021-12-15 22:35:00
426,2021,12,15,22,15,110.0,8.8,23.0,19.0,8.7,2021-12-15 22:15:00
427,2021,12,15,21,55,110.0,8.8,23.0,19.0,8.7,2021-12-15 21:55:00
428,2021,12,15,21,35,120.0,8.2,23.0,19.0,8.7,2021-12-15 21:35:00
429,2021,12,15,21,15,120.0,8.2,23.0,19.0,8.7,2021-12-15 21:15:00
430,2021,12,15,20,55,120.0,8.2,23.0,19.0,8.7,2021-12-15 20:55:00
431,2021,12,15,20,35,120.0,8.8,23.0,19.0,8.7,2021-12-15 20:35:00
432,2021,12,15,20,15,120.0,8.8,23.0,19.0,8.7,2021-12-15 20:15:00
433,2021,12,15,19,55,120.0,8.8,23.0,19.0,8.7,2021-12-15 19:55:00
434,2021,12,15,19,35,120.0,8.8,23.0,19.0,8.7,2021-12-15 19:35:00
435,2021,12,15,19,15,120.0,8.2,23.0,20.0,8.7,2021-12-15 19:15:00
436,2021,12,15,18,55,120.0,8.8,23.0,19.0,8.7,2021-12-15 18:55:00
437,2021,12,15,18,35,120.0,7.2,23.0,20.0,8.7,2021-12-15 18:35:00
438,2021,12,15,18,15,110.0,7.7,23.0,20.0,8.7,2021-12-15 18:15:00
439,2021,12,15,17,55,120.0,7.2,23.0,20.0,8.7,2021-12-15 17:55:00
440,2021,12,15,17,35,100.0,6.7,23.0,20.0,8.7,2021-12-15 17:35:00
441,2021,12,15,17,15,100.0,8.2,23.0,19.0,8.7,2021-12-15 17:15:00
442,2021,12,15,16,55,90.0,6.7,22.0,19.0,8.7,2021-12-15 16:55:00
443,2021,12,15,16,35,90.0,6.7,22.0,19.0,8.7,2021-12-15 16:35:00
444,2021,12,15,16,15,90.0,7.7,22.0,19.0,8.7,2021-12-15 16:15:00
445,2021,12,15,15,55,100.0,7.7,22.0,19.0,8.7,2021-12-15 15:55:00
446,2021,12,15,15,35,90.0,7.2,23.0,19.0,8.7,2021-12-15 15:35:00
447,2021,12,15,15,15,100.0,8.2,22.0,19.0,8.7,2021-12-15 15:15:00
448,2021,12,15,14,55,110.0,8.2,22.0,18.0,8.7,2021-12-15 14:55:00
449,2021,12,15,14,35,100.0,8.2,22.0,19.0,8.7,2021-12-15 14:35:00
450,2021,12,15,14,15,100.0,8.8,22.0,18.0,8.7,2021-12-15 14:15:00
451,2021,12,15,13,55,100.0,8.8,22.0,18.0,8.7,2021-12-15 13:55:00
452,2021,12,15,13,35,110.0,8.2,22.0,18.0,8.7,2021-12-15 13:35:00
453,2021,12,15,13,15,110.0,8.2,22.0,18.0,8.7,2021-12-15 13:15:00
454,2021,12,15,12,55,110.0,8.8,22.0,18.0,8.7,2021-12-15 12:55:00
455,2021,12,15,12,35,110.0,8.2,22.0,18.0,8.7,2021-12-15 12:35:00
456,2021,12,15,12,15,100.0,5.7,22.0,18.0,8.7,2021-12-15 12:15:00
457,2021,12,15,11,55,90.0,7.2,22.0,18.0,8.7,2021-12-15 11:55:00
458,2021,12,15,11,35,100.0,7.7,22.0,18.0,8.7,2021-12-15 11:35:00
459,2021,12,15,11,15,100.0,8.2,22.0,18.0,8.7,2021-12-15 11:15:00
460,2021,12,15,10,55,100.0,7.2,22.0,18.0,8.7,2021-12-15 10:55:00
461,2021,12,15,10,35,110.0,6.7,22.0,18.0,8.7,2021-12-15 10:35:00
462,2021,12,15,10,15,110.0,6.7,22.0,18.0,8.7,2021-12-15 10:15:00
463,2021,12,15,9,55,100.0,7.2,22.0,18.0,8.7,2021-12-15 09:55:00
464,2021,12,15,9,35,120.0,7.2,22.0,18.0,8.7,2021-12-15 09:35:00
465,2021,12,15,9,15,110.0,7.7,22.0,18.0,8.7,2021-12-15 09:15:00
466,2021,12,15,8,55,100.0,6.7,22.0,17.0,8.7,2021-12-15 08:55:00
467,2021,12,15,8,35,100.0,6.7,22.0,17.0,8.7,2021-12-15 08:35:00
468,2021,12,15,8,15,100.0,6.7,21.0,17.0,8.7,2021-12-15 08:15:00
469,2021,12,15,7,55,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:55:00
470,2021,12,15,7,35,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:35:00
471,2021,12,15,7,15,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:15:00
472,2021,12,15,6,55,110.0,7.7,21.0,17.0,8.7,2021-12-15 06:55:00
473,2021,12,15,6,35,90.0,9.3,21.0,17.0,8.7,2021-12-15 06:35:00
474,2021,12,15,6,15,90.0,8.2,22.0,17.0,8.7,2021-12-15 06:15:00
475,2021,12,15,5,55,100.0,7.2,22.0,17.0,8.7,2021-12-15 05:55:00
476,2021,12,15,5,35,100.0,7.2,22.0,17.0,8.7,2021-12-15 05:35:00
477,2021,12,15,5,15,80.0,8.8,22.0,17.0,8.7,2021-12-15 05:15:00
478,2021,12,15,4,55,90.0,7.7,22.0,16.0,8.7,2021-12-15 04:55:00
479,2021,12,15,4,35,100.0,8.2,22.0,17.0,8.7,2021-12-15 04:35:00
480,2021,12,15,4,15,90.0,8.2,22.0,17.0,8.7,2021-12-15 04:15:00
481,2021,12,15,3,55,90.0,8.8,22.0,17.0,8.7,2021-12-15 03:55:00
482,2021,12,15,3,35,90.0,8.8,22.0,17.0,8.7,2021-12-15 03:35:00
483,2021,12,15,3,15,70.0,8.8,22.0,18.0,8.7,2021-12-15 03:15:00
484,2021,12,15,2,55,90.0,8.8,22.0,18.0,8.7,2021-12-15 02:55:00
485,2021,12,15,2,35,90.0,8.2,22.0,18.0,8.7,2021-12-15 02:35:00
486,2021,12,15,2,15,90.0,7.2,22.0,18.0,8.7,2021-12-15 02:15:00
487,2021,12,15,1,55,90.0,8.2,22.0,18.0,8.7,2021-12-15 01:55:00
488,2021,12,15,1,35,90.0,7.7,22.0,18.0,8.7,2021-12-15 01:35:00
489,2021,12,15,1,15,80.0,7.7,22.0,18.0,8.7,2021-12-15 01:15:00
490,2021,12,15,0,55,80.0,8.2,22.0,19.0,8.7,2021-12-15 00:55:00
491,2021,12,15,0,35,80.0,7.7,22.0,19.0,8.7,2021-12-15 00:35:00
492,2021,12,15,0,15,80.0,7.7,22.0,19.0,8.7,2021-12-15 00:15:00
493,2021,12,14,23,55,80.0,7.2,22.0,19.0,8.7,2021-12-14 23:55:00
494,2021,12,14,23,35,80.0,6.7,22.0,19.0,8.7,2021-12-14 23:35:00
495,2021,12,14,23,15,80.0,7.7,22.0,19.0,8.7,2021-12-14 23:15:00
496,2021,12,14,22,55,90.0,6.2,22.0,19.0,8.7,2021-12-14 22:55:00
497,2021,12,14,22,35,90.0,6.2,22.0,19.0,8.7,2021-12-14 22:35:00
498,2021,12,14,22,15,90.0,7.2,22.0,19.0,8.7,2021-12-14 22:15:00
499,2021,12,14,21,55,100.0,6.2,22.0,19.0,8.7,2021-12-14 21:55:00
500,2021,12,14,21,35,90.0,7.2,22.0,19.0,8.7,2021-12-14 21:35:00
501,2021,12,14,21,15,110.0,6.2,22.0,19.0,8.7,2021-12-14 21:15:00
502,2021,12,14,20,55,120.0,6.2,22.0,19.0,8.7,2021-12-14 20:55:00
503,2021,12,14,20,35,100.0,6.2,22.0,19.0,8.7,2021-12-14 20:35:00
504,2021,12,14,20,15,110.0,6.2,23.0,19.0,8.7,2021-12-14 20:15:00
505,2021,12,14,19,55,110.0,6.7,22.0,19.0,8.7,2021-12-14 19:55:00
506,2021,12,14,19,35,110.0,6.7,22.0,19.0,8.7,2021-12-14 19:35:00
507,2021,12,14,19,15,100.0,7.2,22.0,19.0,8.7,2021-12-14 19:15:00
508,2021,12,14,18,55,110.0,6.7,22.0,19.0,8.7,2021-12-14 18:55:00
509,2021,12,14,18,35,100.0,7.7,22.0,19.0,8.7,2021-12-14 18:35:00
510,2021,12,14,18,15,90.0,7.2,22.0,19.0,8.7,2021-12-14 18:15:00
511,2021,12,14,17,55,90.0,6.7,22.0,19.0,8.7,2021-12-14 17:55:00
512,2021,12,14,17,35,90.0,7.2,22.0,19.0,8.7,2021-12-14 17:35:00
513,2021,12,14,17,15,80.0,6.7,22.0,20.0,8.7,2021-12-14 17:15:00
514,2021,12,14,16,55,90.0,6.7,23.0,20.0,8.7,2021-12-14 16:55:00
515,2021,12,14,16,35,80.0,6.7,22.0,20.0,8.7,2021-12-14 16:35:00
516,2021,12,14,16,15,80.0,7.7,22.0,20.0,8.7,2021-12-14 16:15:00
517,2021,12,14,15,55,80.0,7.2,22.0,20.0,8.7,2021-12-14 15:55:00
518,2021,12,14,15,35,90.0,7.2,22.0,20.0,8.7,2021-12-14 15:35:00
519,2021,12,14,15,15,80.0,7.2,22.0,20.0,8.7,2021-12-14 15:15:00
520,2021,12,14,14,55,80.0,7.2,22.0,20.0,8.7,2021-12-14 14:55:00
521,2021,12,14,14,35,80.0,6.7,22.0,20.0,8.7,2021-12-14 14:35:00
522,2021,12,14,14,15,80.0,6.7,22.0,20.0,8.7,2021-12-14 14:15:00
523,2021,12,14,13,55,90.0,6.2,22.0,20.0,8.7,2021-12-14 13:55:00
524,2021,12,14,13,35,90.0,6.7,22.0,20.0,8.7,2021-12-14 13:35:00
525,2021,12,14,13,15,90.0,7.2,22.0,20.0,8.7,2021-12-14 13:15:00
526,2021,12,14,12,55,90.0,6.7,22.0,20.0,8.7,2021-12-14 12:55:00
527,2021,12,14,12,35,90.0,6.2,22.0,20.0,8.7,2021-12-14 12:35:00
528,2021,12,14,12,15,80.0,6.7,22.0,20.0,8.7,2021-12-14 12:15:00
